Screen Name,Name,Description,URL,Location,Time Zone,Number of Tweets,Followers Count,Following ,Listed
@sir,Sam Rosen,Founder/CEO @MakeSpace | First EIR @upfrontvc | BOD @giftoflife | Runnin Against the Wind,https://t.co/1GArerHgbb,NYC,Eastern Time (US & Canada),8504,6794,584,308
@MotoWasHere,Matthew Douglass,"Co-Founder @PracticeFusion USA's largest physician/patient platform. Obama2012 TechTeam. Dig: progressive politics, books, baseball (Rangers), dancing, laughing",http://t.co/rJ4yRWlLgN,"San Francisco, CA",Pacific Time (US & Canada),8214,802,691,65
@joyowijaya,Joyo Wijaya,,,,Pacific Time (US & Canada),54,155,55,17
@peretti,Jonah Peretti,"Founder/CEO, BuzzFeed",http://t.co/O4fFn2Nasl,New York City,Eastern Time (US & Canada),5300,62534,1466,2579
@DerekSchueren,Derek Schueren,"Entrepreneur (Co-Founder @Recommind), Investor, Distance Runner, Risk Taker, lover of new ideas and ambitious ventures.",http://t.co/RViON3SGb3,San Francisco,Pacific Time (US & Canada),438,344,187,53
@ktrae,Katie Rae,"Investor, Startups, GF, Project 11, TechStars, StartupInst",,,Quito,1458,10735,727,540
@MatthewDaimler,Matthew Daimler,Founder of http://t.co/smtYwKvra9 and http://t.co/CYXngjyvS4,,"New York, NY",,290,420,31,35
@duncanseay,Duncan A. Seay,"Technology Entrepreneur; Ironman Triathlete, Proving the Mind is Stronger Than The Body; Risk Something Every Day.",https://t.co/3YXLOElajg,San Francisco,Pacific Time (US & Canada),51,130,204,7
@mugly,Jeff Patterson,"Dad. Homebrewer. Startup guy - IUMA, Visible Path, Directly.",http://t.co/uQyJMsRm,"Pleasant Hill, CA",Pacific Time (US & Canada),116,241,237,21
@jonathancarson,jonathan carson,"Digital media guy. Previously CRO @ Vevo, CEO Digital @ Nielsen, Co-Founder & CEO of BuzzMetrics.",,ny ny,Eastern Time (US & Canada),85,372,329,15
@jennifernyc,Jenn Johnson,"Founder, Visible Market. High speed mobile data discovery apps for understanding stocks, trends, outliers contextually. Data visualization & UX gamification.",,"New York, NY",Atlantic Time (Canada),171,3807,1453,44
@dlprager,David Prager,"General Partner @monstro_vc, Partner @monstro_tv. Junior Partner of @iaminamaria",https://t.co/lmw8PnZAf8,San Francisco,Pacific Time (US & Canada),7505,32549,569,2024
@tkulzer,Tom Kulzer,"CEO & Founder of @AWeber email marketing software helping over 120,000 current small businesses around the world. http://t.co/EzHHex3pEW",http://t.co/6NC0GF1Bmd,"Chalfont, PA",Eastern Time (US & Canada),643,4406,270,124
@consultski,Jeff Ski Kinsey,Marketing Mad Man™ | Constraints Management Jonah's Jonah | Publisher | Media Maven | Educator | Author,https://t.co/VMKYSuqMBC,USA,Eastern Time (US & Canada),25673,4286,4862,307
@BrunoMars,Bruno Mars,Julio!!! Get The Stretch!!!!,http://t.co/hgVCE0yz7c,"Los Angeles, CA",Pacific Time (US & Canada),3527,25166043,111,36817
@agraber,Allen Graber,"Entrepreneurial Investor.Currently into waste mgmt & recycling (Raintree Waste), alternative business lending (Upperline Capital) and early stage tech ventures.",http://t.co/5oyiASLIKI,"Atlanta, GA",Quito,695,1534,706,111
@jdmoran,Jim Moran,Co-founder of YipitData,http://t.co/arHffIusVF,"New York, NY",Quito,2818,2046,839,110
@ashmeetsidana,Ashmeet Sidana,"Founder, Managing Partner Engineering Capital",https://t.co/cIzHxIad7C,San Francisco Bay Area,Pacific Time (US & Canada),134,344,103,17
@WFSULLIVAN3,Bill Sullivan,Global Head #FinancialServices Market Intelligence @Capgemini; Global #Fintech insights (#WRBR16 #WIR16 #WWR2015 #USWR2015) #Finserv25 #Fintech100 Avid golfer,https://t.co/DIuQ318BOJ,"Wyndham, VA",Eastern Time (US & Canada),19147,9959,4058,908
@jaredheyman,Jared Heyman,Founder of CrowdMed (YC W13). Chairman of Infosurv. Former Bain consultant. UT-Austin grad. Inc. magazine coverboy. Student of crowd wisdom/prediction markets.,http://t.co/HkiFP2gQ5K,San Francisco,Pacific Time (US & Canada),688,2313,34,71
@Wimmeroth,Oliver,"Seed and early stage VC, based in Germany, investor in KissMyAds, JustBook, Klash, Project Zebra and others.",http://t.co/ghO2hmo5,London,,201,1726,98,16
@skottr,Scott H Roberts,"BD and strategy at LinkedIn. Born in NYC, happy to call SF my home.",http://t.co/tot6fwic,"san francisco, ca",Tehran,1577,693,373,36
@waynnlue,Waynn,"Co-founder of @Coliloquy, ex-Googler, entrepreneur, angel investor.",,"Palo Alto, CA",America/Los_Angeles,1867,493,180,63
@bencke,Matt Bencke,,http://t.co/oLazrvGpCq,,Pacific Time (US & Canada),244,737,122,43
@pbartstephens,Bart Stephens,"#Blockchain #Bitcoin VC @blockchaincap @Princeton. Venture Capital, Hedge Funds, Family Office. #SiliconValley",http://t.co/iKsoF8QOFs,"San Francisco, CA",Pacific Time (US & Canada),187,1623,972,60
@chrisfralic,Chris Fralic,"VC @FirstRound and BD always. Technology historian, futurist, sociologist.",https://t.co/YYFZgT2cKl,NYC and PHL mostly,Eastern Time (US & Canada),14951,11807,2194,647
@goldwerger,Eyal S. Goldwerger,Running technology startups,http://t.co/lrwTMotM74,New York City!,Eastern Time (US & Canada),4151,529,73,47
@peterfenton,Peter Fenton,,https://t.co/5Oc3RkSaEj,,Pacific Time (US & Canada),1674,36345,1216,885
@romanscharf,Roman Scharf,CEO at Talenthouse Inc.,http://t.co/o6HJvFmpcD,"Los Angeles, CA",Pacific Time (US & Canada),1032,5131,263,81
@mpstaton,Michael Staton,Partner at Learn Capital.  Growing economic systems for shared prosperity.  Founder of @UversityInc.  #EdTech #HigherEd #GapYear  College Readiness Ninja.,http://t.co/eDdESo8LA6,San Francisco,Pacific Time (US & Canada),4343,5652,4200,313
@Rich_LeFurgy,Rich LeFurgy,"Founding Chairman IAB, Digital Ad Advisor",http://t.co/7SgjTK1oKI,"California, USA",Pacific Time (US & Canada),704,1322,751,57
@gglouie,Gilman Louie,VC Geek,,,Pacific Time (US & Canada),118,994,48,57
@oudiantebi,Oudi Antebi,"Co-Founder & CEO of @Redkix, husband, father, die hard Metallica fan!",http://t.co/YFSjwORlzU,Palo Alto CA,Pacific Time (US & Canada),5379,49920,112,550
@umairkhan,umairkhan,"Founder, SecretBuilders (Edu Apps for kids); Founder Folio3 (Software Innovation Partner for Startups/Big Cos); Venture Partner,  TEF VC; MIT Grad; Ex- Teacher",http://t.co/SoiiXoS0aE,"Palo Alto, CA",Alaska,130,259,137,20
@ssvajian,Stephen Svajian,CEO at Anova,https://t.co/oiZQsM6Qc2,"San Francisco, CA",Eastern Time (US & Canada),363,533,402,22
@Bob_Lyons,Bob Lyons,"Workforce Solutions Exec, @BryantUniv alum, Former Navy Officer on recruiting, biz trends,war for talent, branding,customer experience,entrepreneurship, future",,Detroit,Eastern Time (US & Canada),11698,2029,1885,978
@hausenpepper,Stephanie Hausdorfer,,,,,4,5,14,2
@scottjlieberman,Scott Lieberman,Partner with IBM Interactive Experience consulting team helping clients create customer innovation and growth strategies. Opinions my own.,https://t.co/9zIbTYbYg1,"New York, NY",Eastern Time (US & Canada),885,332,181,20
@ivorichikowitz,Ivor Ichikowitz,"industrialist, philanthropist, africanist",http://t.co/EtSPqvbNOq,,Pretoria,114,626,217,8
@clarkgiguiere,Clark Giguiere,Founder and CEO @agentpair,http://t.co/09ct1IOhZz,"Irvine, CA",Pacific Time (US & Canada),27,117,79,17
@jeffhilimire,Jeff Hilimire,CEO + co-founder of https://t.co/FNbPp7HSjU (@DragonArmy). Also co-founder of https://t.co/mUzzkT4CPV (@48in48org).,https://t.co/IUPQFynTGv,"Atlanta, GA",Eastern Time (US & Canada),12459,4992,496,389
@MBKatz,Mike Katz,"VC at Alibaba, lover of guacamole, and passionate fan of the Giants (the SF ones).",http://t.co/UGzif369CQ,"San Francisco, CA",Eastern Time (US & Canada),393,772,324,56
@LucasNelson,Lucas Nelson,"Hi, I'm Lucas Nelson - Proud Geek, hacker turned VC. Principal at Gotham Ventures. Pinball addict.",http://t.co/X9g9oix267,NYC,Pacific Time (US & Canada),1530,1643,276,63
@swkmedia,Steve King,"YellowBook, Monster, Facebook, Dotomi, LocaModa. Done.",http://t.co/C76Pw60UNd,"Newburyport, MA",Quito,1811,316,102,16
@seanspectors,Sean Spector,"ceo/co-founder @dropoff, svp/co-founder @gamefly, angel investor, advisor and dad",https://t.co/ApqjDqaqmM,"Austin, TX",Pacific Time (US & Canada),645,683,402,41
@AndyRosenEdu,Andy Rosen,Author of http://t.co/KT1ZvsVBK3: Rebooting for the New Talent Economy. Chairman and CEO of Kaplan Inc.,http://t.co/F1O1eboBHh,USA,Eastern Time (US & Canada),318,850,220,32
@kfreed,Kevin Freedman,"Partner @KhoslaVentures. Previously @quid, @google, @slide, @paypal, @ebay, @half",http://t.co/oVC3YX6rXM,,Pacific Time (US & Canada),126,337,239,22
@xb,Xochi Birch,,,,Pacific Time (US & Canada),16,717,78,44
@maxclark,Max Clark,Messages self destruct.,http://t.co/mlQsj5PVgy,Downwind Abeam,Pacific Time (US & Canada),50,204,130,14
@zarkomaletin,Zarko Maletin,"Managing Partner@ P&PVentures. Security is mostly a superstition. It does not exist in nature, nor do the children of men as a whole experience it. Helen Keller",http://t.co/KTtk3wyj8U,SF Bay Area,Pacific Time (US & Canada),73,313,193,22
@lukeshepard,Luke Shepard,"CTO at @eSparkLearning. We are building an education platform to help kids learn what they need, at their own pace and time.",http://t.co/V13uyQQpm3,"Chicago, IL",,290,899,508,77
@massimosgrelli,Massimo Sgrelli,Software engineer (Meteorjs addicted). Co-founder and former COO at Sysdig Inc. in San Francisco.,http://t.co/oZwA3RrLvc,Italy,Rome,6031,2980,3038,182
@mkurwig,Matthias Kurwig,"CEO & Cofounder @EnerveeScore (former global COO Neo&Ogilvy, CEO & Founder of Planetactive)",https://t.co/rFNqYz12RV,"Los Angeles, CA",,117,97,111,16
@errikanderson,Errik B. Anderson,"Co-Founder and COO of Adimab; Co-Founder of Arsanis; Co-Founder Avitide; Biotech and Tech Entrepreneur and Board Member. Angel Investor, Former VC.",,"Hanover, NH",Eastern Time (US & Canada),5,47,21,10
@kyle_eklund,Kyle Eklund,"Seed Investor and Analyst at Epic Ventures. Investments: Contour, Gunnar Optiks, Zarbees, Fitocracy, Xydo, Screenleap, Webtab, RawData",,,Mountain Time (US & Canada),196,200,334,10
@tolles,Chris Tolles,"CEO of Topix. Meme fluffer, talent scout, California native. Slightly over the top.",https://t.co/PJQ1MaxP2Z,San Francisco,Pacific Time (US & Canada),30061,3885,450,295
@rwang0,R Ray Wang (王瑞光),"@ConstellationR CEO, CoHost @DisrupTVShow, BestSelling @HarvardBiz Author, Negotiator, Keynoter, Futurist, Biz Innovator, Provocateur, EDM DJ #Foodie #SVLife",https://t.co/4WD2o9dzK5,Silicon Valley | SF | 39.5K Ft,Pacific Time (US & Canada),198860,85066,76972,5388
@zealoustiger,Brian Ma,"Founder @startweaving (YCS14) - Easiest way to professionally network.  Previously: Cofounder @Decide (acquired by Ebay), @Zillow, @Microsoft, @UW.",http://t.co/hNQCRcrcck,"San Francisco, CA",Pacific Time (US & Canada),1949,1299,689,105
@TexasSuperAngel,Rudy Garza,"Speeding up Network Effects by sharing/connecting Country & Globe to Spur Innovation and Fund Startups. Collaborating w/ Angels, Incubtrs, VCs, Ind. & MBA prgms",http://t.co/SypWBsubRD,"Austin, Texas",,2008,3375,2995,221
@billybush,Billy Bush,"Christian, Proud American, dad, dude, hockey fan, Love 2 ski, Do Radio, and TV. Host of @accesshollywood & Co-Host @ahlive",https://t.co/CHEkIXZ5Hw,"ÜT: 34.152815,-118.335996",Pacific Time (US & Canada),12280,157820,55,2137
@yanda,Yan-David Erlich,Founder & CEO of @parsableHQ. investing at @OutlierVC. Founded @ChoiceVendor (acq. by @LinkedIn). Product-centric tech entrepreneur. @merci's biggest fan.,https://t.co/k6HTypgPzU,"San Francisco, CA",Pacific Time (US & Canada),1551,2281,1397,156
@jans,Jan Senderek,"Product at Dropbox. Previously founder of Loom (acquired by Dropbox), YC Alum.",https://t.co/eVTXbfdMzy,"San Francisco, CA",Pacific Time (US & Canada),3115,1111,358,60
@promodhaque,Promod Haque,"Managing Partner, Norwest Venture Partners (NVP). Focuses on investments across a variety of sectors including cloud & IT infrastructure, software & services.",http://t.co/SGJo4gb0ib,Palo Alto,,228,1073,77,49
@mrinaldesai,Mrinal Desai,I am CEO/Co-Founder of addappt ™. I was Co-Founder of CrossLoop (funded by EDV & Venrock) | I was 1st Biz Dev Mgr at LinkedIn | I was vocationally challenged,https://t.co/HO0DZ005fx,CA,Pacific Time (US & Canada),31011,8431,527,569
@EvanLowenstein,Evan Lowenstein,Let's party like it's 1999... so I can be famous again. Talent Manager. Founder of @stageit. Formerly: Evan & Jaron (Crazy For This Girl),https://t.co/KqemFRebgI,DTLA,Pacific Time (US & Canada),4415,28765,34,137
@uberjon,Jon Kaulay,"That's what my bathroom looks like ^^.

Not even my mom will read my tweets. Working on this thing.",,An Enchanted Deforested Forest,,803,457,876,11
@nishantsf,Nishant Patel,Founder and CTO @builtio,http://t.co/nfqmkOYleR,"37.746528212, -122.436971150",Pacific Time (US & Canada),182,326,314,12
@kinglevi,Levi King,"Founder & CEO of Nav; Co-Founder at Lendio, working in the business financing and consumer / business credit verticals.",http://t.co/0V05hEuilh,"San Francisco, CA",Mountain Time (US & Canada),362,1090,138,30
@brianmichaelf,Brian Foley,"Founder @Buddytruk. 
Was @BrianFoley08 in a past life.
Love people who love people.",http://t.co/4IJ76iVABG,"Santa Monica, CA",Pacific Time (US & Canada),948,2711,2087,29
@etdurbin,Eliot Durbin,"@boldstartvc, chronically curious, and here house music please.",http://t.co/xVk6j10AD8,NYC,Atlantic Time (Canada),523,1774,462,106
@NishankKhanna,✎ Nishank Khanna,Serial entrepreneur with a knack for creating profitable startups. 6x founder with two exits. I share startup knowledge on http://t.co/thBsPClafB,http://t.co/iszv4gXSFg,"NYC, San Francisco",Eastern Time (US & Canada),415,10495,802,149
@danielbru,Daniel Brusilovsky,"Digital Initiatives Lead at @Warriors. Co-Founder of @imoji. Founded @TeensinTech. Previously at @Ribbon, @HighlandCapital, @TechCrunch and Qik.",http://t.co/CwxY5lBcZa,"San Francisco, CA",Pacific Time (US & Canada),24654,523063,21158,3328
@RonGutman,Ron Gutman,"@HealthTap founder & CEO, angel investor, smiler, @TEDsv curator, white-hat health hacker, builder, serial hugger, world explorer, accelerator",https://t.co/CvW46D3OFP,,Pacific Time (US & Canada),619,3422,7,271
@webjoe,Joseph Hsieh,"I help #startups fix their leaky marketing buckets with my tools: 
#Retention, #Optimization, & #UserAcquisition.",http://t.co/OfFvn0muAt,Los Angeles ,Pacific Time (US & Canada),2269,12104,1586,152
@alkarmi,Rami Al-Karmi,Proud Geek. Investor. Keynote Speaker on Innovation & #LeanStartup Ecosystems. @500startups @OctoniusApp .. Crazy Gemini & Part time Pirate AHOY !! :),http://t.co/Ca6OYhCGJ8,"Amman , Silicon Valley",Riyadh,79960,108653,6666,265
@michaeldemmer,Michael Demmer,CEO of Liztic - connecting people through music,http://t.co/7NLRWVmvGv,Atlanta / L.A. / Lorsch,Bern,629,519,1824,19
@LingScott,Scott Ling,CEO @InstantAPI,http://t.co/YCkJYdkug8,Vegas,Arizona,5,50,28,2
@paleobreadrecip,paleobreadrecipe,Make the best of Paleo bread recipe  http://t.co/nUh9LdGjjy,http://t.co/nUh9LdGjjy,,,280,33,30,8
@tomrubin,Tom Rubin,"Lecturer @Harvard_Law, Spl Csl @ Quinn Emanuel, board @CreativeCommons & @RCFP, xChief IP strategy csl @Microsoft, xLecturer @StanfordLaw, xAUSA @SDNYnews",http://t.co/49lmBhDNgs,Seattle,Pacific Time (US & Canada),482,910,69,57
@mikelanger,Michael Langer,work. skydive. repeat if possible,,"ÜT: 25.940962,-80.121749",Eastern Time (US & Canada),2213,222,47,7
@morrisor,Rick Morrison,"Cofounder and CEO @comprehend, part-time partner @ycombinator.",https://t.co/oAQWOeSx0M,california,Pacific Time (US & Canada),796,1413,1030,57
@ArthurLevitt,Arthur Levitt,"Former SEC Chairman, resides on board of @BloombergLP and @MotifInvesting, adviser to @Promontory,Knight Capital,Affirm,Bitpay, Mirror,PeerIQ,SoFi,Blockchain",,"New York, NY",Central Time (US & Canada),3772,5548,224,217
@GaurangTanna,Gaurang B. Tanna,"Revenue & Profit generator. #StartupVisa hopeful. Currently, powering @gbt/customers",http://t.co/yX2N8x9KED,"Silicon Valley, CA",,1,20,0,4
@mktxr,Marketecture,"SaaS Technology for Website Design and Online Business Management • Small Business Marketing, SEO and SEM • One Easy-to-use System",http://t.co/0rJ3QJ7xir,"American Fork, Utah",Central Time (US & Canada),2061,671,955,23
@plscurrie,Peter Currie,,,,,133,6748,509,43
@wodlander,Roger Planes,"co-founder @siliconrhino, long live @glipho. Startup Mentor. Making ideas happen. From Barcelona",https://t.co/ldAEqEq8ut,London,,14890,950,599,93
@jonathanglick,Jonathan Glick,I was alone. I took a ride. I didn't know what I would find there.,,New York,Eastern Time (US & Canada),46681,4027,780,268
@emangare,Eduardo Mangarelli,"Sr Director of Technology, Dev & Platform Group, Microsoft Latam. Professor at ORT University, Uruguay. Mentor, Advisor and Investor.",http://t.co/kn25KnO9MJ,Uruguay,Buenos Aires,4945,5139,1334,203
@estarks,Erica Starks,"Founder, NewYork60 #growyourbusiness #loveyourlife #growbusinesslovelife",https://t.co/P08mggI287,Barcelona,Eastern Time (US & Canada),14,15,7,0
@CraigVodnik,Craig Vodnik,"Successful entrepreneur of cleverbridge, a global subscription billing solutions company. Passionate about monetization experience. Hyde Park Angels board",http://t.co/OGRcduTniU,Chicago Proud,America/Chicago,2083,1022,685,78
@tonyatskype,Tony Bates,"President, Skype division, Microsoft",,"Palo Alto, CA",Pacific Time (US & Canada),167,2292,46,60
@ryanchris,Ryan Freitas,Director of Product Design @uber. Co-founder of @aboutdotme. Channeling my inner Beowulf.,https://t.co/jDaIA1qnHF,SF,Pacific Time (US & Canada),28022,11132,408,676
@RichBTIG,Rich Greenfield,"Media Futurist, BTIG TMT Analyst 
fmr Goldman Sachs/Pali/Fulcum
Blog:  http://t.co/YZnARj7hEY 
Linkedin: http://t.co/C9hR4nKbNp",http://t.co/IdgbAgtXF3,Disclosure: ,Eastern Time (US & Canada),15607,11098,1578,432
@annimaniac,Ann Miura-Ko,"Investing Ninja in @Lyft, @xamarinhq, @Refinery29, @Ayasdi, Data Geek, Professional Eater, Mom to 3 rascals",http://t.co/sONd25h2Vz,Palo Alto,Pacific Time (US & Canada),2199,14853,549,838
@RichardSmullen1,Richard Smullen,,http://t.co/js1xl7IVCb,,,1,1,13,0
@christine,Christine Herron,"Early-stage investor and startup muse. Helping grow @IntelCapital, @500Startups, @StartX, @LINESBallet, and @Calista.",http://t.co/ul8RNLyGY5,"San Francisco, CA",Pacific Time (US & Canada),6154,35182,545,1813
@mikepenna,Michael Della Penna,"Entrepreneur, Mobile/Marketing Advisor, Investor. Former CMO @EpsilonMktg & SaaS/Cloud Executive @Oracle/@Responsys, #Mobile. The views expressed here r my own.",https://t.co/K7FSUe2cPL,"New York, NY",Eastern Time (US & Canada),4670,2377,1202,175
@wileycerilli,Wiley Cerilli,"Co-Founder and Co-CEO @GoodUncleFoods, former Venture Partner @FirstRound, CEO @SinglePlatform EVP @Seamless & VP @ConstantContact",https://t.co/BiG8wUJvaS,New York,Quito,1304,7420,1314,167
@SteveTaylorCEO,Steve Taylor,,https://t.co/233oRbl9fI,"Adelaide, Australia",Adelaide,265,145,493,4
@etrepum,Bob Ippolito,@playfig cofounder/CTO. @missionbit board member & lead instructor. Former founder/CTO of Mochi Media. Open source python/js/erlang/haskell/obj-c/ruby developer,http://t.co/8Z9JtvGN55,"San Francisco, CA",Pacific Time (US & Canada),11726,5309,1855,314
@danielko,Daniel Kornev,"CEO at @ZetUniverse - Data Integration and Visualization Platform for Enterprises. Previously worked at Microsoft, Google and Microsoft Research.",http://t.co/hn7tnY4oMA,"Kirkland, WA",Moscow,5901,1080,1304,78
@benln,Ben Lang,"Cofounder, Mapme. Formerly IDF, @loolvc, @Wibiya, @Kampyle. Lived in 3 continents by age 3.",https://t.co/6eur1Pt4yr,"San Francisco, CA",Eastern Time (US & Canada),19493,12836,499,613
@tabishis,Syed Ahmed,"Founder, Hustler, Developer - Altimus Solutions, Inc.",http://t.co/Ihq2Ab7mkZ,"Tampa, Florida",Quito,332,262,856,22
@OB4me,Dr. R and Dr. S,Dr. Jan Rydfors and Dr. Aron Schuftan two OB/GYN's practicing in the SF Bay Area and authors of the iPhone app Pregnancy Companion @Pregcompanion,,"Redwood City, CA",,498,167,86,2
@DiAnnEisnor,Di-Ann Eisnor,"Director of Growth Waze, GAFFTA, Meetup, Neighborhood http://t.co/V31UXwSRe1, Active angel, Henry Crown Fellow",http://t.co/DZkBAYpT8w,"Palo Alto, CA",Alaska,3281,3275,707,238
@jgdavidson,Jim Davidson,Early-stage investor and advisor with over 20-years of internet technology experience.,https://t.co/Fcri5mJkUW,"Denver, CO",Mountain Time (US & Canada),870,383,150,21
@iambigbaby11,Glen Davis,#0 for the LA Clippers #AYO,http://t.co/ljT0CsKO3a,"LA, California",,3534,94996,600,1733
@gonzalo_pena,Gonzalo de la Peña,Looking for the next big thing in Finance and Technology. Co-founder and COO of @openfinance,http://t.co/VJ6RUNad7C,Madrid,Madrid,1319,510,553,54
@yannigiannaros,Ioannis Giannaros,,http://t.co/piwSTSqunz,San Francisco,Eastern Time (US & Canada),1173,311,196,16
@DennisMortensen,Dennis R. Mortensen,"ceo and founder of x.ai - a personal assistant
who schedules meetings for you.",http://t.co/YEi2ao00KN,New York City,Eastern Time (US & Canada),6037,7773,424,644
@tbrenneke,tbrenneke,"Husband, Father, and President of Network Redux, LLC",http://t.co/WHbKkTxN9j,Portland,Pacific Time (US & Canada),1466,258,161,14
@Laura_Castaneda,Laura Castaneda,"Entrepreneur, cyclist, runner, wine & chocolate lover, co-founder of @gizmo (#500Strong), and Head of Product Innovation @ AppLift Labs.",,"San Francisco, CA",Alaska,1091,556,480,44
@SaltzmanJason,Jason Saltzman,"Entrepreneur Columnist, CEO @ Alley (@youralley). I love innovation through collaboration, disruptive technology and chicken lo mein.",https://t.co/VlIiCiRXlj,"NY,NY",Atlantic Time (Canada),2246,32420,1978,230
@hillank,Hillan Klein,"COO @ Namecheap. CEO @ Budge.
Addicted to social, mobile, online & just life in general. http://t.co/39c3t2es2O",,Australia & NYC,Melbourne,5360,829,658,33
@ohadpr,Ohad Eder-Pressman,Artist at heart and developer at large. Generally enthusiastic,https://t.co/lcRq9hoMBp,San-Francisco,America/Los_Angeles,7730,1021,278,80
@iWatchLife,iWatchLife,"Harness the power of activity zones to monitor your house, pets, cottage, boat—anything—and see what matters to you.",http://t.co/AcAPRK63oO,"Ottawa, Ontario",Eastern Time (US & Canada),5305,900,947,30
@tammynam,Tammy H. Nam,"I have three kids - one of them is Viki, the global TV site where I run marketing and other stuff. Life goal: zen in all things.",http://t.co/bB1pCzgqLW,San Francisco,Pacific Time (US & Canada),406,329,209,23
@aprast,aprast,,http://t.co/b1m6bq6fJw,"Winter Park, FL",Eastern Time (US & Canada),126,160,445,6
@kmaccauley,Kevin MacCauley,Coffee addict. Say I can't and I will. Believer. Husband. ND Football. IU Hoops. Little League coach and founder @getUpperHand https://t.co/ZicNJYV9Fm,https://t.co/R2Lwq1wfJO,"Indianapolis, IN",Quito,3571,1510,118,23
@provy,provy,,,,Quito,32,108,8,8
@huss,Jesse Hertzberg,"CEO @Livestream. Previously dated @Squarespace, @Etsy, and @BigSoccer. Bit obsessive on food, travel, and maps. My opinions are my own.",https://t.co/0ubvGCNoWs,"New York, NY",Eastern Time (US & Canada),6057,3474,502,127
@skrenta,Rich Skrenta,IBM Watson. Former CEO blekko.,http://t.co/a2CRNoNxHo,"San Carlos, CA",Pacific Time (US & Canada),1405,3420,213,318
@chfry,Chris Fry,i follow the wind,,,Pacific Time (US & Canada),3222,13102,1179,175
@bmenell,Bryan Menell,COO at AngelSpan. Nationally ranked trivia champion. Once won a dance contest.,https://t.co/LLd7Iq0lUa,"Austin, TX",Central Time (US & Canada),4333,3692,2692,309
@omrilavie,Omri Lavie,"Dad, Entrepreneur, Angel investor, early adopter, gadegteer, critic of sorts...",http://t.co/VfuKqp4x5o,"32.787288,34.991646",Jerusalem,484,259,54,38
@ScanDigital,ScanDigital,"We specialize in converting old photos & home movies to digital format, allowing you to preserve, share & enjoy them forever! http://t.co/jsxKOQ0xmj",http://t.co/02oYTu1ztO,USA,Pacific Time (US & Canada),2018,1156,1907,64
@hblodget,Henry Blodget,"Hello! I'm the founder, editor, and CEO of Business Insider. Thanks for following me!",http://t.co/DrJVR6wo2c,New York,Eastern Time (US & Canada),43840,137212,1052,5005
@SpotHero,SpotHero,On-demand parking marketplace making life easier for drivers. Download our app here - https://t.co/aJ2gUA8EaM Insta - https://t.co/OiQeGQFjS6,https://t.co/sWJF0fKli6,,Central Time (US & Canada),14091,6726,380,201
@patrickmcclory,Patrick McClory,"Software and IT Architect, born in Boston, raised on C++ and C#.net, conquering clouds with a commit and a push...",,"San Diego, CA",Eastern Time (US & Canada),896,174,85,17
@deprimer,Michael Sharon,It's all in the timing • I make mobile things at the facebook.,http://t.co/KGGk5ghWUb,San Francisco,Pacific Time (US & Canada),1607,1771,519,65
@mpd,MPD,Venture Capitalist + Incubator @Interplay,http://t.co/aW6KUpCG,The Future,Eastern Time (US & Canada),8815,39290,956,1095
@darrentkimura,Darren T. Kimura,Tech entrepreneur investing in the next generation of tech entrepreneurs. Chairman of LiveAction and EIC,https://t.co/LrKJ9Voad7,"Palo Alto, California",Hawaii,7070,21119,6019,472
@polvi,Alex Polvi,"CEO @CoreOSLinux/@TectonicStack. Previously with Rackspace, Cloudkick, Mozilla, Open Source Lab.",http://t.co/jXLuOSui6o,"San Francisco, CA",Pacific Time (US & Canada),1271,4993,681,242
@barrylibert,Barry Libert,Digital Board Member | Strategic Advisor | Angel Investor,http://t.co/seSfnM1nQv,"Dover, MA",Eastern Time (US & Canada),3087,189575,80880,1744
@aa_shopgate,Andrea Anderheggen,"Founder & CEO of Shopgate,   #SaaS platform for #ecommerce #merchants to create #apps  #mobileawesomeness",http://t.co/OTco49lfA1,"Palo Alto, CA",Amsterdam,578,662,204,27
@Basti,Bastian Lehmann,I have no respect for the status quo. Co-founder and CEO of Postmates. A muckraker.,http://t.co/fTJn2pBzVs,"iPhone: 51.493177,-0.147135",London,15168,9510,6010,362
@neha_ns,Neha Singh,Founder @Tracxn! Ex VC at Sequoia. Stanford GSB. Helping VC funds discover interesting startups!,http://t.co/PgGet7epQd,Palo Alto,Hawaii,371,19078,1202,60
@poornima,poornima,"Founder of @Femgineer. Yogini + Runner. Previously @mint founding engineer. And sometimes I do stuff like code, blog & speak.",http://t.co/d2PGF9QzcK,"Palo Alto, CA",Pacific Time (US & Canada),21397,24741,27045,820
@GWinokur,Glenn Winokur,"Tech Entrepreneur, Angel Investor, Sports Fanatic",http://t.co/Wf13pQxoBO,"Palo Alto, CA",,1378,385,865,51
@valbabajov,Val Babajov,Team @lead_secure,http://t.co/F1VTSOXqB8,"San Francisco, CA",,72,1670,1664,20
@shriganeshram,Shri Ganeshram,VP of Engineering at @Eaze_Team. Managing Partner @thefreshvc. Founder of @FlightCar. First investor @Shyp.,http://t.co/LBR6YUjAHw,San Francisco,Mountain Time (US & Canada),527,624,358,38
@brandonarbini,Brandon Arbini,"Entrepreneur, hacker, and conspirator at @wayfarehq and @wayfarelabs.",https://t.co/Fpxkxs2LfT,"Costa Mesa, CA",Pacific Time (US & Canada),1021,742,397,38
